# x,y,z,label
155.2021,205.0000,50.0209,0.0000
144.6145,210.9071,14.0929,0.0000
29.8809,106.7284,13.0000,0.0000
173.0542,249.0896,10.0000,0.0000
29.2928,262.9111,31.6574,0.0000
70.3383,8.4236,13.0000,0.0000
158.3655,75.5134,15.5134,0.0000
215.9308,166.6070,10.0000,0.0000
250.0000,249.8385,55.5683,0.0000
260.0000,212.1581,44.7137,0.0000
280.0000,146.7375,6.7351,0.0000
11.3341,14.6287,10.0000,0.0000
170.9563,94.8703,20.0000,0.0000
270.3211,257.7760,10.0000,0.0000
45.1130,126.2486,13.0000,0.0000
77.0396,144.2253,22.8026,0.0000
79.0370,235.3589,17.3293,0.0000
273.1962,248.7008,10.0000,0.0000
243.5661,105.0000,17.4524,0.0000
121.5661,131.1131,10.0000,0.0000
164.9699,237.2919,10.0000,0.0000
250.0000,159.1603,54.3168,0.0000
50.5557,35.2171,13.0000,0.0000
200.5466,130.1709,10.0000,0.0000
235.9765,65.0783,14.9217,0.0000
250.0000,239.8941,19.9719,0.0000
241.0540,205.0000,21.3969,0.0000
160.9369,205.0000,56.8537,0.0000
135.3646,248.3122,10.0000,0.0000
239.6599,205.0000,58.4421,0.0000
58.7168,49.2746,13.0000,0.0000
235.2205,176.3399,10.0000,0.0000
0.0000,32.9770,5.7250,0.0000
152.0764,245.3305,10.0000,0.0000
187.1433,82.1982,20.0000,0.0000
250.0000,218.4173,39.1101,0.0000
111.5706,280.0000,8.6122,0.0000
57.9840,277.5197,38.8694,0.0000
249.2729,15.2947,10.0000,0.0000
73.2949,21.9277,13.0000,0.0000
253.7574,280.0000,38.3879,0.0000
247.0555,215.0000,54.5998,0.0000
36.8240,266.3420,36.8837,0.0000
260.0000,267.0643,27.9244,0.0000
23.3746,155.5454,23.7285,0.0000
267.9217,200.1355,10.0000,0.0000
252.7803,167.1135,60.0000,0.0000
223.0800,64.1087,15.8913,0.0000
79.7629,206.4310,14.2962,0.0000
240.3685,276.7383,10.0000,0.0000
69.9374,232.2891,56.6497,0.0000
0.0000,25.5641,0.6757,0.0000
233.3440,64.1123,15.8877,0.0000
37.4870,75.3723,13.0000,0.0000
250.4423,280.0000,54.8916,0.0000
3.9839,50.6146,10.0000,0.0000
132.2629,205.0000,29.3209,0.0000
280.0000,165.0629,7.9186,0.0000
68.8620,221.6054,60.0000,0.0000
14.3719,199.0100,10.0000,0.0000
12.3934,9.9671,10.0000,0.0000
80.0000,113.0528,11.0383,1.0000
238.5940,58.5714,20.0000,0.0000
62.9116,58.0147,13.0000,0.0000
30.8192,39.8633,13.0000,0.0000
160.6483,155.0474,10.0000,0.0000
94.2481,269.7116,10.0000,0.0000
218.6664,194.8675,10.0000,0.0000
5.3660,147.3001,10.0000,0.0000
74.7567,199.5050,60.0000,0.0000
187.1131,230.1621,10.0000,0.0000
276.6585,75.7781,10.0000,0.0000
188.6693,0.0000,2.4687,0.0000
141.9152,103.1871,20.0000,0.0000
234.6077,193.0226,10.0000,0.0000
221.0933,27.1675,10.0000,0.0000
0.0000,153.8376,9.9144,0.0000
164.8211,215.0000,35.7432,0.0000
10.2271,227.1921,10.0000,0.0000
204.0760,250.6163,10.0000,0.0000
79.9924,223.9481,10.1803,0.0000
85.4112,165.7121,10.0000,0.0000
58.6638,15.4199,13.0000,0.0000
194.4334,58.8541,20.0000,0.0000
260.0000,48.3881,19.7129,0.0000
250.0000,185.5355,20.6711,0.0000
234.9686,100.1353,20.0000,0.0000
47.9044,183.1530,60.0000,0.0000
225.3292,280.0000,8.3322,0.0000
125.3613,201.4613,10.0000,0.0000
130.8107,215.0000,45.5830,0.0000
110.0344,13.6391,10.0000,0.0000
219.3193,126.4971,10.0000,0.0000
123.5070,205.0000,55.3768,0.0000
184.3426,202.2791,10.0000,0.0000
57.0491,143.4744,39.1417,0.0000
280.0000,180.9018,5.8154,0.0000
29.5313,117.3627,13.0000,0.0000
240.1613,129.9340,10.0000,0.0000
101.7874,100.1427,10.0000,0.0000
72.3759,180.5528,29.9300,0.0000
206.5375,115.1744,10.0000,0.0000
170.0010,215.0000,26.8078,0.0000
56.5837,181.8633,60.0000,0.0000
75.4734,194.2337,27.4272,1.0000
121.9102,148.1540,10.0000,0.0000
130.4472,205.0000,31.7893,0.0000
223.3789,74.1323,14.1323,0.0000
31.2890,0.0000,4.3204,0.0000
260.0000,184.6989,18.2840,0.0000
260.0000,169.3581,25.4995,0.0000
176.8680,128.3498,10.0000,0.0000
260.0000,254.2845,10.9043,1.0000
31.5766,189.1188,60.0000,0.0000
44.8606,133.6233,13.0000,0.0000
169.6394,215.0000,44.2706,0.0000
178.5465,163.6157,10.0000,0.0000
256.6396,140.0000,25.0539,0.0000
199.3026,215.0000,27.9413,0.0000
1.0172,82.6814,10.0000,0.0000
130.9462,205.0000,49.2313,0.0000
142.8438,0.0000,1.9973,0.0000
199.0813,196.9323,10.0000,0.0000
250.0000,226.3040,17.5917,0.0000
202.6071,260.4591,10.0000,0.0000
154.5564,234.7879,10.0000,0.0000
104.7252,0.0000,0.0475,0.0000
60.5000,119.0272,13.0000,0.0000
0.0000,138.6802,6.4231,0.0000
82.7937,177.6988,10.0000,0.0000
234.9379,215.0000,17.0058,0.0000
178.0591,224.9653,10.0000,0.0000
143.9094,161.3984,10.0000,0.0000
179.9265,142.0703,10.0000,0.0000
252.4271,280.0000,2.3586,0.0000
278.1492,66.6078,10.0000,0.0000
220.8373,35.0000,11.9553,0.0000
127.4612,141.1819,10.0000,0.0000
128.4732,235.4913,10.0000,0.0000
203.6666,212.0325,12.9675,0.0000
121.7568,37.6232,20.0000,0.0000
250.0000,171.3077,23.6067,0.0000
131.6424,218.0263,10.0000,0.0000
20.2015,21.4529,13.0000,0.0000
280.0000,57.5347,8.8526,0.0000
191.1755,209.4650,15.5350,0.0000
196.8067,0.0000,1.8633,0.0000
156.4622,72.0290,12.0290,0.0000
218.3489,137.5891,10.0000,0.0000
280.0000,214.6949,0.1922,0.0000
10.9628,139.6577,10.0000,0.0000
19.9364,141.0793,10.0000,0.0000
3.5452,258.4388,10.0000,0.0000
206.3118,16.5070,10.0000,0.0000
146.3365,12.9938,10.0000,0.0000
76.9142,83.0966,13.0000,0.0000
112.3984,260.5556,10.0000,0.0000
0.0000,164.7920,8.5438,0.0000
137.6206,215.0000,27.4204,0.0000
76.8146,260.5119,23.2972,0.0000
140.2936,205.0000,24.5663,0.0000
63.3360,236.8679,50.1157,0.0000
268.7738,130.5395,10.0000,0.0000
49.3223,182.2721,60.0000,0.0000
190.6580,30.1469,10.0000,0.0000
18.4794,250.4557,10.0000,0.0000
39.9523,68.8046,13.0000,0.0000
158.9062,210.7627,14.2373,0.0000
207.4460,150.6405,10.0000,0.0000
238.4409,55.9741,20.0000,0.0000
59.5812,83.1846,13.0000,0.0000
200.6771,190.2951,10.0000,0.0000
202.6205,248.6082,10.0000,0.0000
65.1708,165.9117,35.8283,0.0000
260.0000,198.9103,14.6563,0.0000
100.1067,72.1043,10.0000,0.0000
4.9587,69.3567,10.0000,0.0000
147.1511,141.4163,10.0000,0.0000
88.3540,260.1335,10.0000,0.0000
208.0170,132.1771,10.0000,0.0000
112.4594,279.6044,10.0000,0.0000
171.2558,230.1885,10.0000,0.0000
58.0088,238.9019,45.3160,0.0000
85.1347,31.9572,10.0000,0.0000
224.2114,62.9454,17.0546,0.0000
207.9234,205.0000,37.6787,0.0000
75.6563,194.6319,40.3700,0.0000
79.9438,258.3029,10.9924,0.0000
120.0000,214.0328,21.2607,0.0000
89.1634,4.7271,10.0000,0.0000
90.6313,181.2385,10.0000,0.0000
213.9769,112.5202,10.0000,0.0000
39.8579,172.1605,38.1582,0.0000
240.2354,205.0000,47.0061,0.0000
190.5249,54.3365,20.0000,0.0000
262.8566,4.2572,10.0000,0.0000
274.8269,61.0184,10.0000,0.0000
120.0000,205.2263,41.9431,0.0000
260.0000,185.6477,38.6563,0.0000
219.4425,268.3222,10.0000,0.0000
260.0000,148.4490,17.0839,0.0000
128.8927,205.0000,42.9349,0.0000
237.0966,141.4544,10.0000,0.0000
260.0000,227.6306,47.8086,0.0000
157.0444,268.2774,10.0000,0.0000
269.9944,45.9747,10.0000,0.0000
3.9626,214.3827,10.0000,0.0000
268.8583,240.6527,10.0000,0.0000
23.4922,223.9288,58.3534,0.0000
37.9827,44.6191,13.0000,0.0000
150.5180,37.6854,20.0000,0.0000
260.0000,266.5598,39.6042,0.0000
30.9613,151.2621,33.0678,0.0000
204.5392,95.0301,20.0000,0.0000
280.0000,127.8829,1.6263,0.0000
250.0000,145.3168,30.7644,0.0000
212.7690,215.0000,34.4620,0.0000
80.0000,20.7095,10.8073,1.0000
220.0842,253.7783,10.0000,0.0000
222.3835,66.8275,13.1725,0.0000
57.6095,139.1116,13.0000,0.0000
242.3150,35.0000,15.4318,0.0000
59.0471,254.4260,38.5044,0.0000
216.2724,264.9959,10.0000,0.0000
250.0000,228.9979,10.0462,0.0000
36.5540,151.4136,36.7182,0.0000
189.8844,124.6381,10.0000,0.0000
260.0000,217.8476,46.9330,0.0000
215.1074,122.8200,10.0000,0.0000
153.2863,215.0000,14.7706,0.0000
2.9854,186.1405,10.0000,0.0000
273.4382,280.0000,1.1560,0.0000
89.2493,18.1470,10.0000,0.0000
120.8259,65.7338,14.2662,0.0000
211.7233,205.6294,10.0000,0.0000
138.0089,88.9101,20.0000,0.0000
23.6359,210.6552,60.0000,0.0000
240.6495,215.0000,31.1508,0.0000
61.4795,237.6296,53.8605,0.0000
280.0000,162.2910,6.9731,0.0000
134.4248,161.6761,10.0000,0.0000
250.3039,20.0312,10.0000,0.0000
206.5416,256.7248,10.0000,0.0000
24.3294,7.4258,13.0000,0.0000
131.0145,139.6466,10.0000,0.0000
202.1293,162.7150,10.0000,0.0000
258.4735,204.7826,60.0000,0.0000
250.0000,177.3045,17.4888,0.0000
120.0000,55.8246,10.7982,0.0000
62.6385,249.8114,37.1552,0.0000
265.5736,0.0000,0.8452,0.0000
71.3151,197.3353,60.0000,0.0000
260.0000,203.6810,45.9619,0.0000
79.3326,76.5609,13.0000,0.0000
63.8402,30.6472,13.0000,0.0000
260.0000,241.7565,45.9662,0.0000
173.5195,100.1722,20.0000,0.0000
181.7370,205.8453,19.1547,0.0000
261.3213,205.8502,10.0000,1.0000
94.9986,276.4652,10.0000,0.0000
47.6391,54.7487,13.0000,0.0000
20.5309,266.2973,15.4154,0.0000
250.0000,216.9941,46.1690,0.0000
246.1807,205.0000,34.3687,0.0000
260.0000,246.7366,12.4276,0.0000
268.4107,17.4149,10.0000,0.0000
21.7003,229.6812,19.9553,0.0000
201.2399,3.5484,10.0000,0.0000
152.5917,256.5917,10.0000,0.0000
35.4140,64.2320,13.0000,0.0000
250.0000,279.6604,58.8388,0.0000
260.0000,231.2504,16.5544,0.0000
250.0000,152.0809,26.3498,0.0000
20.2918,213.4285,20.5226,0.0000
201.6001,206.6371,10.0000,0.0000
61.9740,8.0079,13.0000,0.0000
132.5987,54.2043,20.0000,0.0000
154.2460,105.0000,19.4815,0.0000
241.7953,247.1818,10.0000,0.0000
260.0000,277.6012,51.3406,0.0000
134.7574,266.3965,10.0000,0.0000
79.5461,229.8323,15.1479,0.0000
250.0000,175.7702,54.7437,0.0000
280.0000,125.4912,5.2586,0.0000
250.0000,246.3371,40.0023,0.0000
250.0000,261.4735,18.3385,0.0000
20.3050,213.5833,53.2068,0.0000
10.1105,144.5676,10.0000,0.0000
276.0977,189.2184,10.0000,0.0000
172.9376,185.3545,10.0000,0.0000
138.9463,273.8066,10.0000,0.0000
177.2595,255.5864,10.0000,0.0000
188.1600,144.8951,10.0000,0.0000
17.5504,126.2923,10.0000,1.0000
155.8777,197.8192,10.0000,0.0000
216.9493,6.6693,10.0000,0.0000
0.0000,179.9553,4.2586,0.0000
203.8002,213.4040,11.5960,1.0000
52.3400,145.1897,39.9046,0.0000
260.0000,42.9375,16.1521,0.0000
240.2532,220.7783,10.0000,0.0000
107.1465,108.7809,10.0000,0.0000
25.1410,192.5020,26.6378,1.0000
199.9512,219.1223,10.0000,0.0000
146.9013,43.3672,20.0000,0.0000
260.0000,209.5021,57.2330,0.0000
75.6081,236.5766,25.5593,0.0000
53.4682,239.7931,43.1334,0.0000
170.3533,105.0000,16.0403,0.0000
26.7935,32.0608,13.0000,0.0000
222.8910,205.0000,51.0222,0.0000
189.0331,215.0000,19.1442,0.0000
225.5259,215.0000,50.0533,0.0000
20.2760,254.2809,13.2759,0.0000
49.6140,180.0171,45.8317,0.0000
13.2913,105.3017,10.0000,0.0000
56.3300,170.0694,39.2785,0.0000
219.4023,215.0000,18.5358,0.0000
15.9301,264.7978,10.0000,0.0000
275.1783,138.0917,10.0000,0.0000
209.1172,272.5127,10.0000,0.0000
203.0605,205.2059,10.0000,0.0000
209.1404,215.0000,40.3518,0.0000
223.5921,12.4186,10.0000,0.0000
24.5145,173.1702,25.6710,0.0000
92.6529,14.8987,10.0000,0.0000
147.1789,215.0000,41.5294,0.0000
152.4007,220.0095,10.0000,0.0000
233.6674,205.0000,53.0328,0.0000
35.8749,236.3864,48.6912,0.0000
36.4677,120.8506,13.0000,0.0000
260.0000,242.8404,25.8719,0.0000
50.2039,140.0000,30.7531,0.0000
2.2255,165.6759,10.0000,0.0000
161.6722,0.0000,1.4947,0.0000
191.1389,19.4507,10.0000,0.0000
50.4050,280.0000,37.0922,0.0000
253.1558,120.4131,10.0000,0.0000
113.0339,211.5903,10.0000,0.0000
119.0312,107.4231,10.0000,0.0000
237.3853,249.6374,10.0000,0.0000
2.5462,57.5353,10.0000,0.0000
174.2134,18.5941,10.0000,0.0000
199.2837,0.0000,7.4449,0.0000
21.2813,0.0000,8.2982,0.0000
209.5524,72.7186,12.7186,0.0000
270.3056,181.8701,10.0000,0.0000
254.8673,201.3152,60.0000,0.0000
260.0000,147.2442,11.4732,0.0000
21.0140,202.6678,23.5555,0.0000
113.8147,280.0000,8.8318,0.0000
260.0000,142.0985,54.9673,0.0000
120.1086,215.0000,54.3055,0.0000
108.9575,25.7061,10.0000,0.0000
211.3175,215.0000,18.2904,0.0000
179.5910,115.8269,10.0000,0.0000
89.5596,195.6799,10.0000,0.0000
190.3512,65.8633,14.1367,0.0000
61.5278,279.2155,37.6528,0.0000
29.2819,105.3200,13.0000,0.0000
244.4937,99.7046,20.0000,0.0000
143.3942,181.7633,10.0000,0.0000
60.5317,81.1355,13.0000,0.0000
30.2406,89.9243,13.0000,0.0000
260.0000,200.8075,37.3955,0.0000
217.7808,245.4733,10.0000,0.0000
61.9951,68.1917,13.0000,0.0000
154.8920,177.2794,10.0000,0.0000
0.0000,61.0275,9.2372,0.0000
217.0103,219.2798,10.0000,0.0000
83.3199,150.1999,10.0000,0.0000
214.3535,165.4655,10.0000,0.0000
3.8972,278.0636,10.0000,0.0000
251.1303,280.0000,31.4340,0.0000
0.0000,154.1802,0.1822,0.0000
236.2577,213.2216,10.0000,1.0000
220.9084,33.4304,10.0000,0.0000
32.3683,140.0000,27.1651,0.0000
220.1831,207.4435,60.0000,0.0000
247.0028,68.9989,11.0011,1.0000
69.5017,250.7274,32.7472,0.0000
130.2698,204.9625,10.0000,0.0000
168.4676,215.0000,24.2322,0.0000
53.0733,125.0772,13.0000,0.0000
70.8086,86.7444,13.0000,0.0000
156.8533,215.0000,22.7652,0.0000
232.9988,108.6584,10.0000,0.0000
156.7710,0.0000,3.3560,0.0000
72.0608,191.3426,60.0000,0.0000
250.0000,202.8764,29.7526,0.0000
209.5818,15.1237,10.0000,0.0000
0.0000,276.0284,7.6749,0.0000
105.5747,0.0000,4.7836,0.0000
138.7053,215.0000,21.7636,0.0000
172.6054,93.4081,20.0000,0.0000
159.5642,215.0000,45.8997,0.0000
203.5797,172.1475,10.0000,0.0000
168.5869,106.5150,10.0000,0.0000
251.2255,140.0000,51.0992,0.0000
236.2968,165.4881,10.0000,0.0000
66.4668,185.0352,55.7040,0.0000
104.9634,230.9763,10.0000,0.0000
260.0000,255.6719,10.2471,1.0000
209.9898,105.0000,16.6418,0.0000
231.8275,0.0000,3.2416,0.0000
225.7383,234.9943,10.0000,0.0000
195.8602,218.9742,10.0000,0.0000
193.3718,156.7433,10.0000,0.0000
0.0000,179.9476,5.3690,0.0000
199.8873,215.0000,52.5125,0.0000
140.1849,236.5790,10.0000,0.0000
227.6396,280.0000,1.0091,0.0000
255.6133,35.0000,11.9679,0.0000
254.1740,90.4190,20.0000,0.0000
159.1320,257.3354,10.0000,0.0000
48.4287,273.3314,39.9101,0.0000
144.4506,179.3387,10.0000,0.0000
250.0000,165.1856,25.4647,0.0000
99.1259,7.1632,10.0000,0.0000
20.1168,208.5999,50.2785,0.0000
258.9128,268.7428,60.0000,0.0000
80.5494,65.2254,10.0000,1.0000
250.0000,161.7252,25.3429,0.0000
214.8526,215.0000,41.0704,0.0000
0.0000,212.6649,8.8726,0.0000
86.9135,162.9593,10.0000,0.0000
125.9768,9.7521,10.0000,0.0000
0.0000,178.9704,9.0835,0.0000
260.0000,241.8282,12.7778,0.0000
130.4623,12.2694,10.0000,0.0000
0.0000,259.6224,3.1585,0.0000
280.0000,4.4710,4.0163,0.0000
211.5751,211.6482,13.3518,0.0000
158.1313,205.8913,19.1087,0.0000
6.9663,127.1438,10.0000,0.0000
260.0000,243.9230,56.6864,0.0000
74.8370,154.9219,26.6974,0.0000
186.0616,9.2256,10.0000,0.0000
80.8201,47.3109,10.0000,1.0000
250.0000,267.7487,29.3234,0.0000
273.1705,93.8354,10.0000,0.0000
116.2295,77.4594,10.0000,0.0000
274.1200,113.6204,10.0000,0.0000
79.7962,159.7622,13.3587,0.0000
157.1306,148.6551,10.0000,0.0000
163.8435,100.0830,20.0000,0.0000
120.0000,104.8144,10.8637,0.0000
39.0508,179.8928,37.9095,0.0000
166.6532,268.2251,10.0000,0.0000
156.1087,60.1098,19.8902,0.0000
163.4911,215.0000,27.1452,0.0000
75.1403,274.1837,26.1824,0.0000
179.4531,91.2386,20.0000,0.0000
268.2568,151.3349,10.0000,0.0000
250.0000,170.1646,37.6962,0.0000
80.2521,125.0906,10.0000,1.0000
260.0000,254.5209,13.0334,0.0000
33.6495,5.4780,13.0000,0.0000
260.0627,242.3290,10.0000,1.0000
38.2465,124.3682,13.0000,0.0000
50.5496,20.2428,13.0000,0.0000
80.0000,33.9638,10.3752,1.0000
151.5925,95.4777,20.0000,0.0000
17.9787,171.4345,10.0000,0.0000
78.0699,87.7472,13.0000,0.0000
225.4333,127.7025,10.0000,0.0000
48.4638,280.0000,9.6740,0.0000
0.0000,142.7214,7.9258,0.0000
90.1144,166.3533,10.0000,0.0000
198.5948,271.3088,10.0000,0.0000
69.7357,155.3478,32.5537,0.0000
232.0715,211.3079,10.0000,0.0000
106.0106,15.3098,10.0000,0.0000
221.3437,205.0000,43.5996,0.0000
74.6683,16.6123,13.0000,0.0000
260.0000,163.9661,34.1812,0.0000
213.3580,147.2084,10.0000,0.0000
250.0000,202.8154,40.3754,0.0000
217.8251,131.6660,10.0000,0.0000
168.1499,239.3359,10.0000,0.0000
192.5513,209.7717,60.0000,0.0000
71.5910,189.1763,58.7059,0.0000
41.0064,153.1195,38.5228,0.0000
217.5904,272.6826,10.0000,0.0000
250.0000,220.3377,22.2858,0.0000
173.5285,215.0000,12.0236,1.0000
234.7556,220.4222,10.0000,0.0000
138.7942,205.0000,22.3831,0.0000
242.2872,161.7508,10.0000,0.0000
102.5620,0.0000,2.4198,0.0000
176.5078,205.0000,51.2128,0.0000
274.9495,87.3474,10.0000,0.0000
146.8910,262.7002,10.0000,0.0000
23.3365,154.3202,23.6416,0.0000
260.0000,262.1212,11.2828,1.0000
232.3736,236.1231,10.0000,0.0000
0.8692,129.2967,10.0000,0.0000
161.0798,164.3869,10.0000,0.0000
7.8193,81.3830,10.0000,0.0000
96.6865,102.6237,10.0000,0.0000
148.6815,113.7900,10.0000,0.0000
79.5940,187.8035,14.9128,0.0000
269.5740,109.9653,10.0000,0.0000
24.1594,248.4735,25.1423,0.0000
277.1845,77.8046,10.0000,0.0000
234.6101,137.3857,10.0000,0.0000
119.5882,92.9389,10.0000,0.0000
214.4479,0.1890,10.0000,0.0000
169.5124,3.7157,10.0000,0.0000
254.0394,35.0000,16.7249,0.0000
271.3830,102.1054,10.0000,0.0000
260.0000,195.7642,36.9106,0.0000
165.8393,169.0140,10.0000,0.0000
102.4084,170.3222,10.0000,0.0000
257.9506,140.0000,35.1183,0.0000
15.3080,167.8423,10.0000,0.0000
135.4734,35.0000,11.7569,0.0000
271.9070,169.6914,10.0000,0.0000
106.1006,60.2594,10.0000,0.0000
20.5624,133.0752,13.0000,0.0000
137.3125,46.9689,20.0000,0.0000
263.2970,1.4115,10.0000,0.0000
260.0000,279.6845,54.0901,0.0000
260.0000,158.2495,57.9524,0.0000
234.0226,215.0000,23.2999,0.0000
25.8622,163.9492,27.7168,0.0000
56.2420,114.5950,13.0000,0.0000
39.5732,181.9214,57.3418,0.0000
73.6525,280.0000,12.8422,0.0000
260.0000,216.8503,57.3617,0.0000
228.1747,27.7731,10.0000,0.0000
0.0000,66.3377,5.5394,0.0000
159.0719,78.4242,18.4242,0.0000
61.2412,33.7704,13.0000,0.0000
21.2996,149.3145,18.4541,0.0000
260.0000,215.9634,46.7041,0.0000
248.2855,93.8608,20.0000,0.0000
220.6828,205.0000,20.8430,0.0000
50.5653,180.0894,56.8763,0.0000
28.6154,257.4186,30.9343,0.0000
256.1636,227.7880,60.0000,0.0000
210.2859,202.1177,10.0000,0.0000
273.7544,30.3393,10.0000,0.0000
100.2452,2.1597,10.0000,0.0000
40.6921,181.5513,44.9405,0.0000
95.5779,95.4480,10.0000,0.0000
226.2842,234.0201,10.0000,0.0000
280.0000,184.0441,3.8926,0.0000
97.7744,39.0631,10.0000,0.0000
67.2213,105.9529,13.0000,0.0000
42.6499,140.0000,35.9957,0.0000
198.4771,243.6351,10.0000,0.0000
250.0000,245.9303,26.8247,0.0000
241.4285,82.1814,20.0000,0.0000
255.0846,140.0000,42.4155,0.0000
276.7552,272.2730,10.0000,0.0000
136.3062,105.0000,11.5162,0.0000
97.5221,105.4523,10.0000,0.0000
124.8802,215.0000,29.1693,0.0000
152.1985,210.9375,14.0625,0.0000
250.0000,150.5914,43.7890,0.0000
213.8388,205.0000,49.2260,0.0000
224.7804,25.2191,10.0000,0.0000
170.2807,215.0000,14.8444,0.0000
79.4724,153.0633,15.4922,0.0000
80.3381,38.4707,10.0000,1.0000
250.0000,201.0941,13.6757,0.0000
180.5377,270.0372,10.0000,0.0000
139.0969,71.5168,11.5168,0.0000
204.1116,6.9968,10.0000,0.0000
152.5668,215.0000,14.1532,0.0000
147.6254,83.0314,20.0000,0.0000
213.7351,205.0000,33.0370,0.0000
183.9996,234.9778,10.0000,0.0000
271.8440,140.4682,10.0000,0.0000
205.8328,118.3686,10.0000,0.0000
78.6286,218.7287,56.5187,0.0000
260.0000,256.0158,56.3543,0.0000
237.1464,71.0107,11.0107,1.0000
136.4775,67.1830,12.8170,0.0000
251.5125,105.0000,12.1742,0.0000
250.0000,180.2616,44.6540,0.0000
4.9946,63.6329,10.0000,0.0000
280.0000,256.6856,6.1889,0.0000
8.8459,210.5648,10.0000,0.0000
132.5590,84.0224,20.0000,0.0000
197.8542,279.6963,10.0000,0.0000
183.6279,66.7448,13.2552,0.0000
226.5588,208.0227,16.9773,0.0000
166.7955,197.8755,10.0000,0.0000
179.3149,59.9221,20.0000,0.0000
141.3521,147.9821,10.0000,0.0000
153.8691,205.0000,21.8809,0.0000
245.3578,157.0352,10.0000,0.0000
207.4242,146.0883,10.0000,0.0000
241.7190,205.0000,40.0811,0.0000
20.2389,207.1707,52.2247,0.0000
270.1212,34.7750,10.0000,0.0000
166.5547,208.8269,60.0000,0.0000
78.6705,270.1041,18.5722,0.0000
181.2071,31.1736,10.0000,0.0000
271.4128,73.2826,10.0000,0.0000
78.4881,250.5228,19.2926,0.0000
93.7065,276.7578,10.0000,0.0000
280.0000,15.7014,3.3333,0.0000
258.6806,144.2610,60.0000,0.0000
220.7700,205.0000,39.0966,0.0000
160.9100,252.1409,10.0000,0.0000
250.1423,245.3831,60.0000,0.0000
10.1656,70.1911,10.0000,0.0000
224.2970,67.5111,12.4889,0.0000
95.4266,197.0298,10.0000,0.0000
127.4033,205.0000,57.1412,0.0000
174.0697,222.9512,10.0000,0.0000
78.9675,202.2270,50.3874,0.0000
220.5717,6.1196,10.0000,0.0000
77.2478,242.1144,22.3649,0.0000
24.3059,209.8268,60.0000,0.0000
31.8875,0.0000,2.8817,0.0000
260.0000,199.0570,44.7814,0.0000
231.6007,202.4658,10.0000,0.0000
131.8751,56.4297,20.0000,0.0000
51.9151,249.2839,39.9264,0.0000
250.0000,151.5767,11.3879,1.0000
79.9889,192.9011,10.2606,0.0000
277.0663,190.2480,10.0000,0.0000
265.5279,59.9708,10.0000,0.0000
233.0094,28.7530,10.0000,0.0000
53.6845,152.1072,39.7207,0.0000
64.9724,231.3339,60.0000,0.0000
217.0216,99.6045,20.0000,0.0000
250.0000,250.1818,22.2331,0.0000
22.7958,197.6009,54.9074,0.0000
166.2032,196.0476,10.0000,0.0000
82.8085,100.3667,10.0000,0.0000
160.0988,215.0000,30.0369,0.0000
260.0000,165.9651,59.3582,0.0000
42.3596,276.5167,38.9921,0.0000
223.5114,4.0361,10.0000,0.0000
45.4769,274.7764,39.5690,0.0000
138.0062,198.2313,10.0000,0.0000
77.4430,222.0901,44.5829,0.0000
260.0000,241.4130,57.4637,0.0000
139.8886,208.6430,60.0000,0.0000
260.3392,0.0000,5.9882,0.0000
31.9232,186.1825,57.2500,0.0000
20.2071,212.4338,53.3544,0.0000
250.0000,150.1185,20.1633,0.0000
263.6232,92.0345,10.0000,0.0000
260.0000,220.5389,16.3844,0.0000
165.4575,215.0000,24.5006,0.0000
252.9145,0.0000,9.2650,0.0000
117.3081,126.3700,10.0000,0.0000
75.8586,114.4700,13.0000,0.0000
38.5142,146.1673,37.6696,0.0000
44.8330,261.4849,39.4942,0.0000
112.8227,44.2986,10.0000,0.0000
244.7914,215.0000,26.9350,0.0000
41.7993,45.9803,13.0000,0.0000
0.0000,71.8839,6.0831,0.0000
241.3163,18.2749,10.0000,0.0000
20.0963,157.9078,11.1623,0.0000
172.7597,181.5601,10.0000,0.0000
170.2997,4.7500,10.0000,0.0000
147.6724,205.0000,45.4768,0.0000
48.5941,71.7213,13.0000,0.0000
203.7096,185.6320,10.0000,0.0000
79.9195,169.5859,11.7767,0.0000
144.9406,97.4925,20.0000,0.0000
250.0000,144.3277,56.6855,0.0000
128.9188,205.0000,58.5816,0.0000
260.0000,183.2377,55.9782,0.0000
260.0000,192.4808,41.0783,0.0000
133.3266,124.8725,10.0000,0.0000
79.7208,237.8710,13.3690,0.0000
142.9565,90.0550,20.0000,0.0000
41.0968,173.1294,38.5646,0.0000
110.8457,84.4541,10.0000,0.0000
25.1013,179.9978,26.5647,0.0000
163.9428,214.0000,10.4150,1.0000
21.2253,181.3556,18.1608,0.0000
0.0000,173.8092,3.5790,0.0000
237.7097,24.3816,10.0000,0.0000
36.3390,280.0000,28.5729,0.0000
250.0000,178.0189,24.9513,0.0000
239.4463,17.2973,10.0000,0.0000
188.2159,112.9282,10.0000,0.0000
41.1701,4.1461,13.0000,0.0000
76.8423,177.4366,23.3537,0.0000
255.6242,132.2671,10.0000,0.0000
78.9979,217.6722,49.5285,0.0000
69.4957,149.9039,32.7379,0.0000
133.3272,132.4972,10.0000,0.0000
270.4287,5.8564,10.0000,0.0000
37.6550,244.2089,37.3191,0.0000
160.1814,17.5835,10.0000,0.0000
250.0000,229.2375,28.8491,0.0000
268.2255,202.2912,10.0000,0.0000
185.9758,215.0000,15.7474,0.0000
